"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"251137264489998","43266111020004","",2013,13,1,65,27,1,2,131,7.8,54,12,2,109,50,,,,1,,1,"",2014-05-06,"489998","",2017-03-07,"489998",10,4,,,,,,,,,"",,"",,,,,"",,,""
"251137288489998","43266112020004","",2013,13,1,65,29,1,1,111,9.1,62,21,1,81,50,,,,1,,1,"",2014-05-06,"489998","",2017-03-07,"489998",10,4,,,,,,,,,"",,"",,,,,"",,,""
"251137289489998","43266112020004","",2013,13,1,65,29,1,2,111,11.1,65,21,1,84,50,,,,1,,1,"",2014-05-06,"489998","",2017-03-07,"489998",10,4,,,,,,,,,"",,"",,,,,"",,,""
"251137335489998","43266113020004","",2013,13,1,101,37,1,1,111,7.5,55,16,1,82,50,1,296,10.1,1,,1,"",2014-05-06,"489998","",2017-03-07,"489998",10,4,,,,,,,,,"",,"",,,,,"",,,""
"251137381489998","43266115020004","",2013,13,1,101,36,1,1,111,9.3,81,22,1,100,50,,,,1,,1,"",2014-05-06,"489998","",2017-03-07,"489998",10,4,,,,,,,,,"",,"",,,,,"",,,""
"251137486489998","43266116020004","",2013,13,1,101,11,1,1,111,11.7,68,49,1,67,50,,,,1,,1,"",2014-05-06,"489998","",2017-03-07,"489998",10,4,,,,,,,,,"",,"",,,,,"",,,""
"338703795489998","216219742020004","",2014,13,3,163,65,1,1,131,11.4,55,18,2,83,50,1,252,22.5,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703858489998","216219743020004","",2014,13,3,163,21,1,1,131,16.5,81,61,2,76,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703895489998","216219744020004","",2014,13,3,125,9,1,1,131,6.1,36,20,2,51,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703955489998","216219745020004","",2014,13,3,163,32,1,1,111,13.6,74,38,1,78,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703956489998","216219745020004","",2014,13,3,163,32,1,2,111,14,75,37,1,80,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704011489998","216219746020004","",2014,13,3,303,44,1,1,131,10.4,68,27,2,83,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704130489998","216219749020004","",2014,13,3,303,7,1,1,131,8,55,14,2,99,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704292489998","216219751020004","",2014,13,3,303,138,1,1,110,16.2,85,61,2,76,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704293489998","216219751020004","",2014,13,3,303,138,1,2,121,15.5,78,69,1,69,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704325489998","216219752020004","",2014,13,1,167,69,1,1,131,11.3,75,26,2,93,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704394489998","216219753020004","",2014,13,1,175,53,1,1,111,10.2,53,24,1,67,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704395489998","216219753020004","",2014,13,1,175,53,2,1,111,10.2,53,24,1,67,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704437489998","216219754020004","",2014,13,1,175,1,2,1,131,13.3,78,29,2,92,50,3,109,23.9,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704467489998","216219755020004","",2014,13,1,109,14,1,1,131,9.3,70,26,2,87,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704468489998","216219755020004","",2014,13,1,109,14,2,1,131,9.3,70,26,2,87,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704512489998","216219759020004","",2014,13,3,33,25,1,1,131,12.4,78,42,2,81,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704689489998","216219763020004","",2014,13,1,107,62,1,1,131,9.9,53,17,2,83,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704690489998","216219763020004","",2014,13,1,107,62,2,2,121,10.9,77,40,1,79,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704727489998","216219764020004","",2014,13,1,167,36,1,1,131,13,76,28,2,91,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704780489998","216219765020004","",2014,13,1,167,32,1,1,131,9.9,76,19,2,111,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704892489998","216219768020004","",2014,13,1,283,3,1,1,131,9.4,52,16,2,85,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704893489998","216219768020004","",2014,13,1,283,3,2,1,131,9.4,52,16,2,85,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338704969489998","216219769020004","",2014,13,1,283,13,1,1,131,9.6,46,14,2,82,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705059489998","216219770020004","",2014,13,1,175,13,1,1,131,11.2,57,17,2,89,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705222489998","216219772020004","",2014,13,1,165,11,1,1,131,11.8,71,17,2,111,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705299489998","216219777020004","",2014,13,1,43,1,1,1,121,11.2,57,27,1,69,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705355489998","216219778020004","",2014,13,1,43,10,1,1,131,6.8,52,17,2,82,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705356489998","216219778020004","",2014,13,1,43,10,2,1,131,6.8,52,17,2,82,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705475489998","216219781020004","",2014,13,1,107,20,1,1,111,14.1,78,43,1,80,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703176489998","216219727020004","",2014,13,3,141,42,1,1,131,12.6,94,31,2,108,50,1,21,35.2,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703323489998","216219730020004","",2014,13,3,141,57,1,1,131,12.1,66,22,2,89,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703367489998","216219731020004","",2014,13,3,303,30,1,1,131,10.2,58,23,2,77,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703422489998","216219732020004","",2014,13,3,141,30,1,1,131,9.5,68,21,2,94,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703423489998","216219732020004","",2014,13,3,141,30,2,1,131,9.5,68,21,2,94,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703504489998","216219734020004","",2014,13,3,303,33,1,1,131,8.6,54,13,2,102,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703541489998","216219736020004","",2014,13,3,303,5,1,1,131,10.7,66,24,2,85,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703542489998","216219736020004","",2014,13,3,303,5,2,1,131,10.7,66,24,2,85,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703653489998","216219739020004","",2014,13,3,189,19,1,1,131,10.5,63,20,2,90,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338703747489998","216219741020004","",2014,13,3,125,1,1,1,131,10,100,30,2,117,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705532489998","216219783020004","",2014,13,1,279,13,1,1,131,6.3,44,17,2,69,50,1,186,10.2,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705623489998","216219785020004","",2014,13,1,279,35,1,1,111,22.5,76,71,1,69,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705667489998","216219786020004","",2014,13,1,209,32,1,1,111,7.7,46,33,1,52,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705669489998","216219786020004","",2014,13,1,209,32,1,2,111,8.5,56,38,1,60,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705668489998","216219786020004","",2014,13,1,209,32,2,1,111,7.7,46,33,1,52,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705670489998","216219786020004","",2014,13,1,209,32,2,2,111,8.5,56,38,1,60,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705720489998","216219787020004","",2014,13,1,279,10,1,1,121,11.4,79,59,1,72,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705721489998","216219787020004","",2014,13,1,279,10,2,2,121,11.4,79,59,1,72,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338705907489998","216219792020004","",2014,13,1,43,23,1,1,131,9.7,56,16,2,91,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338706125489998","216219797020004","",2014,13,1,267,30,1,1,131,6.9,58,24,2,75,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338706126489998","216219797020004","",2014,13,1,267,30,2,1,131,6.9,58,24,2,75,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338706186489998","216219801020004","",2014,13,1,1,60,1,1,111,8.5,60,17,1,86,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338706187489998","216219801020004","",2014,13,1,1,60,2,1,111,8.5,60,17,1,86,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338706215489998","216219802020004","",2014,13,1,1,17,1,1,111,14.7,87,67,1,81,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338706216489998","216219802020004","",2014,13,1,1,17,2,1,111,14.7,87,67,1,81,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338706329489998","216219804020004","",2014,13,1,1,69,1,1,111,8,49,13,1,82,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338706437489998","216219808020004","",2014,13,1,267,29,1,1,131,9.1,64,21,2,89,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338706583489998","216219811020004","",2014,13,1,267,1,1,1,111,10.1,81,32,1,89,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338706628489998","216219812020004","",2014,13,1,267,4,2,1,131,8.1,61,20,2,87,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338706721489998","216219815020004","",2014,13,1,305,37,1,1,131,8.6,49,14,2,88,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707084489998","216219825020004","",2014,13,1,179,56,1,1,111,11.2,85,43,1,87,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707144489998","216219827020004","",2014,13,1,183,26,1,1,111,12.6,78,34,1,85,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707247489998","216219830020004","",2014,13,1,183,48,1,1,111,11.4,72,26,1,85,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707326489998","216219832020004","",2014,13,1,305,50,1,1,121,8.6,55,23,1,72,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707380489998","216219833020004","",2014,13,1,305,44,1,1,111,8.7,57,17,1,82,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707511489998","216219836020004","",2014,13,1,305,72,1,1,111,8.5,58,26,1,71,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707599489998","216219838020004","",2014,13,1,25,48,1,1,111,7,52,19,1,73,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707712489998","216219840020004","",2014,13,1,305,24,1,1,121,5.1,39,16,1,64,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707713489998","216219840020004","",2014,13,1,305,24,2,1,121,5.1,39,16,1,64,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707758489998","216219841020004","",2014,13,1,305,2,1,1,111,10.8,85,38,1,89,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707911489998","216219844020004","",2014,13,1,127,3,1,1,131,10.9,65,20,2,93,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338707966489998","216219845020004","",2014,13,1,305,38,1,1,111,7.6,60,17,1,86,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708040489998","216219846020004","",2014,13,1,127,15,1,1,131,7.4,47,16,2,77,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708094489998","216219847020004","",2014,13,1,25,53,1,1,111,7,54,16,1,81,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708095489998","216219847020004","",2014,13,1,25,53,3,1,111,7,54,16,1,81,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708176489998","216219848020004","",2014,13,1,25,28,2,1,131,7.4,52,19,2,76,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708177489998","216219848020004","",2014,13,1,25,28,3,1,131,7.4,52,19,2,76,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708311489998","216219850020004","",2014,13,1,39,32,1,1,111,9.5,73,29,1,84,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708368489998","216219851020004","",2014,13,1,39,43,1,1,111,8.9,61,17,1,87,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708460489998","216219852020004","",2014,13,1,25,55,1,1,111,8.4,61,19,1,83,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708485489998","216219853020004","",2014,13,1,39,11,1,1,111,14,92,45,1,93,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708486489998","216219853020004","",2014,13,1,39,11,3,1,111,14,92,45,1,93,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708529489998","216219854020004","",2014,13,1,49,62,1,1,111,10.6,73,35,1,79,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708530489998","216219854020004","",2014,13,1,49,62,2,1,111,10.6,73,35,1,79,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708603489998","216219856020004","",2014,13,2,27,3,1,1,131,10.2,71,20,2,101,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"338708641489998","216219857020004","",2014,13,2,275,33,1,1,111,17.3,97,48,1,97,50,,,,1,,1,"",2015-07-09,"489998","",2017-03-07,"489998",10,5,,,,,,,,,"",,"",,,,,"",,,""
"252348914010854","176549550010854","",2010,13,3,259,49,2,1,131,10.3,71,23,2,94,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252349092010854","176549551010854","",2010,13,3,259,39,1,1,131,8.6,54,29,2,64,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252349093010854","176549551010854","",2010,13,3,259,39,3,1,131,8.6,54,29,2,64,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252349316010854","176549552010854","",2010,13,3,259,2,1,1,131,7.4,48,13,2,91,50,1,270,13.3,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252349664010854","176549554010854","",2010,13,3,259,35,1,1,131,23.7,122,120,2,102,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252349665010854","176549554010854","",2010,13,3,259,35,2,1,131,23.7,122,120,2,102,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252344564010854","176549558010854","",2010,13,3,261,38,1,1,131,6.8,44,13,2,83,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252344888010854","176549559010854","",2010,13,3,261,55,2,1,131,8.4,56,12,2,113,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252345048010854","176549561010854","",2010,13,3,261,57,1,1,131,10.2,74,27,2,90,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252345049010854","176549561010854","",2010,13,3,261,57,1,2,131,9.8,63,15,2,108,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252345191010854","176549563010854","",2010,13,3,261,22,1,1,131,15.3,96,41,2,100,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252345620010854","176549567010854","",2010,13,3,261,2,1,1,111,14.9,86,41,1,89,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252312709010854","176548889010854","",2010,13,5,83,20,1,2,802,10.5,64,45,25,67,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252313003010854","176548890010854","",2010,13,5,85,22,1,1,131,12.3,77,57,2,73,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252313320010854","176548891010854","",2010,13,5,85,24,1,1,802,13.7,79,55,25,74,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252313321010854","176548891010854","",2010,13,5,85,24,2,1,802,13.7,79,55,25,74,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252313531010854","176548892010854","",2010,13,5,85,4,1,1,110,10.2,67,45,2,68,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252313793010854","176548893010854","",2010,13,5,85,43,1,1,132,8.9,74,80,3,67,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252313795010854","176548893010854","",2010,13,5,85,43,1,2,832,15.4,85,81,27,67,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252313794010854","176548893010854","",2010,13,5,85,43,2,1,132,8.9,74,80,3,67,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252313796010854","176548893010854","",2010,13,5,85,43,2,2,832,15.4,85,81,27,67,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252313983010854","176548894010854","",2010,13,5,85,9,1,1,832,15.8,80,63,27,70,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252314202010854","176548895010854","",2010,13,2,87,47,1,1,131,7.9,59,16,2,96,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252314204010854","176548895010854","",2010,13,2,87,47,2,1,131,7.9,59,16,2,96,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252314743010854","176548897010854","",2010,13,2,87,6,1,1,131,9.4,63,16,2,103,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252314746010854","176548897010854","",2010,13,2,87,6,1,2,131,7,48,17,2,75,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252314744010854","176548897010854","",2010,13,2,87,6,2,1,131,9.4,63,16,2,103,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252314747010854","176548897010854","",2010,13,2,87,6,2,2,131,7,48,17,2,75,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252314745010854","176548897010854","",2010,13,2,87,6,3,1,131,9.4,63,16,2,103,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252314748010854","176548897010854","",2010,13,2,87,6,3,2,131,7,48,17,2,75,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252315262010854","176548900010854","",2010,13,2,87,11,1,1,827,12.7,83,39,28,90,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252315946010854","176548904010854","",2010,13,2,87,57,1,1,131,9.8,57,20,2,81,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252315947010854","176548904010854","",2010,13,2,87,57,2,1,131,9.8,57,20,2,81,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252316601010854","176548909010854","",2010,13,2,87,35,2,1,131,19.3,85,43,2,87,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252316863010854","176548910010854","",2010,13,4,89,14,2,1,131,10.9,55,19,2,81,50,3,116,28.5,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252317215010854","176548912010854","",2010,13,4,89,5,2,1,621,18.3,88,69,39,81,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
"252317879010854","176548916010854","",2010,13,1,91,10,1,1,111,11.8,65,43,1,67,50,,,,1,,1,"",2010-11-30,"10854","",2017-03-07,"489998",10,1,,,,,,,,,"",,"",,,,,"",,,""
