field_1,CN,PLT_CN,PREV_SIT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,AZIMUTH,DIST,METHOD,SITREE_EST,VALIDCD,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CYCLE,SUBCYCLE,AGECHKCD_RMRS,AGE_DETERMINATION_METHOD_PNWRS,CCLCD_RMRS,DAMAGE_AGENT_CD1_RMRS,DAMAGE_AGENT_CD2_RMRS,DAMAGE_AGENT_CD3_RMRS,SIBASE_AGE_PNWRS,SITETRCD_RMRS,SITE_AGE_TREE_STATUS_PNWRS,SITE_AGE_TREE_TYPE_PNWRS,SITE_TREE_METHOD_PNWRS,SITREE_EQU_NO_PNWRS,TREECLCD_RMRS,TREE_ACT_RMRS,YEAR_AGE_TAKEN,SIEQN_REF_CD,SITREE_FVS,SIBASE_FVS,SIEQN_REF_CD_FVS,LAT,LON,rvalue_1
"18154","251120754489998","43265753020004",NA,"2013","13","1","3","39","1","3","111",9.7,"70","62","1","65","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.235621,-82.960476,19.0737400054932
"18155","251120755489998","43265753020004",NA,"2013","13","1","3","39","1","4","111",6.5,"43","25","1","55","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.235621,-82.960476,19.0737400054932
"18156","251120756489998","43265753020004",NA,"2013","13","1","3","39","2","5","111",5.3,"33","25","1","44","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.235621,-82.960476,19.0737400054932
"18157","251120757489998","43265753020004",NA,"2013","13","1","3","39","2","6","111",6.5,"43","25","1","55","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.235621,-82.960476,19.0737400054932
"18158","251120758489998","43265753020004",NA,"2013","13","1","3","39","2","7","111",8.9,"56","44","1","57","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.235621,-82.960476,19.0737400054932
"18159","251120759489998","43265753020004",NA,"2013","13","1","3","39","2","8","111",9.7,"70","62","1","65","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.235621,-82.960476,19.0737400054932
"18171","251121966489998","43265776020004",NA,"2013","13","1","65","86","1","1","111",9.7,"69","24","1","85","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.077504,-82.867082,19.1321353912354
"18172","251121967489998","43265776020004",NA,"2013","13","1","65","86","2","1","111",9.7,"69","24","1","85","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.077504,-82.867082,19.1321353912354
"18188","251122845489998","43265792020004",NA,"2013","13","1","101","21","1","1","111",6.8,"48","12","1","84","50","4","318","23.9","1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.695173,-82.581597,19.488697052002
"18189","251122846489998","43265792020004",NA,"2013","13","1","101","21","2","1","111",6.8,"48","12","1","84","50","4","318","23.9","1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.695173,-82.581597,19.488697052002
"18190","251122894489998","43265793020004",NA,"2013","13","1","101","22","1","1","111",6.4,"54","13","1","88","50","1","177","13.5","1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.639444,-82.645484,19.5708122253418
"18202","251123773489998","43265812020004",NA,"2013","13","1","175","9","1","1","111",9.5,"66","23","1","83","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.603337,-82.707792,18.1437816619873
"18206","251123978489998","43265815020004",NA,"2013","13","1","175","43","1","1","111",11.5,"74","48","1","74","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.533747,-82.777201,18.1437816619873
"18218","251135945489998","43266072020004",NA,"2013","13","1","65","60","1","1","111",8.4,"73","48","1","73","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.989187,-82.910976,19.2262496948242
"18219","251135999489998","43266073020004",NA,"2013","13","1","65","42","1","1","111",7.1,"50","16","1","76","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.871436,-82.631945,19.3535633087158
"18220","251136000489998","43266073020004",NA,"2013","13","1","65","42","2","1","111",7.1,"50","16","1","76","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.871436,-82.631945,19.3535633087158
"18225","251136205489998","43266077020004",NA,"2013","13","2","277","25","1","1","111",12.8,"71","17","1","97","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.507224,-83.41098,18.8042182922363
"18226","251136206489998","43266077020004",NA,"2013","13","2","277","25","2","1","111",12.8,"71","17","1","97","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.507224,-83.41098,18.8042182922363
"18227","251136288489998","43266078020004",NA,"2013","13","2","277","17","3","1","111",13.9,"63","39","1","67","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.442413,-83.590807,18.9268131256104
"18228","251136337489998","43266080020004",NA,"2013","13","2","75","27","2","1","111",10.5,"61","17","1","87","50","3","97","20.4","1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.306245,-83.507501,19.0494060516357
"18229","251136424489998","43266082020004",NA,"2013","13","2","71","63","1","1","111",13.5,"70","21","1","90","50",NA,NA,NA,"1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.127219,-83.621882,19.1928119659424
"18232","251136781489998","43266091020004",NA,"2013","13","1","101","12","1","1","111",10.4,"63","40","1","66","50","1","184","4.5","1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.778329,-82.831804,19.3864059448242
"18233","251136782489998","43266091020004",NA,"2013","13","1","101","12","2","2","111",8.9,"61","17","1","87","50","4","346","17.3","1",NA,"1",NA,2014-05-06,"489998",NA,2017-03-07,"489998","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.778329,-82.831804,19.3864059448242
"18244","252311837010854","176548885010854",NA,"2010","13","2","81","21","2","1","111",13.7,"70","29","1","80","50",NA,NA,NA,"1",NA,"1",NA,2010-11-30,"10854",NA,2017-03-07,"489998","10","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.976566,-83.618921,18.5302181243896
"18281","422888230489998","282502034489998",NA,"2015","13","2","201","17","2","1","111",7.4,"47","16","1","73","50",NA,NA,NA,"1",NA,"1",NA,2016-07-28,"489998",NA,2017-03-07,"489998","11","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.201461,-84.62222,19.0206050872803
"18282","422888231489998","282502034489998",NA,"2015","13","2","201","17","2","2","111",10,"65","19","1","87","50",NA,NA,NA,"1",NA,"1",NA,2016-07-28,"489998",NA,2017-03-07,"489998","11","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.201461,-84.62222,19.0206050872803
"18300","422889333489998","282502065489998",NA,"2015","13","3","307","82","2","1","111",13.2,"69","28","1","80","50",NA,NA,NA,"1",NA,"1",NA,2016-07-28,"489998",NA,2017-03-07,"489998","11","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.095218,-84.602799,17.9150829315186
"18301","422889334489998","282502065489998",NA,"2015","13","3","307","82","3","1","111",13.2,"69","28","1","80","50",NA,NA,NA,"1",NA,"1",NA,2016-07-28,"489998",NA,2017-03-07,"489998","11","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.095218,-84.602799,17.9150829315186
"18303","422889465489998","282502069489998",NA,"2015","13","3","273","13","2","1","111",9.7,"53","13","1","87","50","2","130","18.3","1",NA,"1",NA,2016-07-28,"489998",NA,2017-03-07,"489998","11","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.760608,-84.450592,18.5364170074463
"18409","238548126010854","76763335010478",NA,"2006","13","1","161","31","1","1","111",8,"51","14","1","82","50","1","305","25.4","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.724915,-82.543945,18.9092597961426
"18410","238548128010854","76763716010478",NA,"2006","13","1","161","14","1","1","111",9.6,"63","23","1","79","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.715054,-82.658044,18.9092597961426
"18415","238548147010854","76766114010478",NA,"2006","13","1","167","11","2","1","111",10.9,"63","30","1","72","50","2","356","9","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.734161,-82.831169,17.9110622406006
"18426","238491963010854","123990551010478",NA,"2007","13","3","33","79","1","1","111",11.1,"67","47","1","67","50","1","63","30","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.202844,-81.894072,17.5447177886963
"18427","238491964010854","123990668010478",NA,"2007","13","3","33","98","2","1","111",13.1,"78","40","1","81","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.132134,-81.774067,17.7921562194824
"18428","238491965010854","123990668010478",NA,"2007","13","3","33","98","3","1","111",13.1,"78","40","1","81","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.132134,-81.774067,17.7921562194824
"18437","238491974010854","123991553010478",NA,"2007","13","3","37","19","2","1","111",14.6,"73","34","1","80","50","3","239","65.2","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.493834,-84.485379,18.8824901580811
"18438","238491975010854","123991710010478",NA,"2007","13","1","39","79","1","1","111",7.8,"50","34","1","56","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.888094,-81.810788,19.6863861083984
"18439","238491976010854","123991961010478",NA,"2007","13","1","39","46","1","1","111",9.9,"63","20","1","84","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.01405,-81.767898,19.5758647918701
"18442","238491979010854","123992328010478",NA,"2007","13","1","39","83","1","1","111",7.6,"57","14","1","89","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.017154,-81.60949,19.7389068603516
"18443","238491980010854","123992473010478",NA,"2007","13","1","39","13","1","1","111",13.7,"89","56","1","86","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.80204,-81.561399,20.0533332824707
"18455","238491992010854","123994010010478",NA,"2007","13","1","49","20","1","1","111",10.6,"83","59","1","79","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.715384,-82.139786,19.7631664276123
"18456","238491993010854","123994063010478",NA,"2007","13","1","49","48","1","1","111",7,"55","15","1","84","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.503627,-82.158298,19.7840843200684
"18457","238491994010854","123994219010478",NA,"2007","13","1","49","26","2","1","111",11.1,"60","54","1","58","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.584739,-82.139238,19.7840843200684
"18458","238491995010854","123994369010478",NA,"2007","13","1","49","66","1","1","111",7.9,"70","28","1","81","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.625156,-82.066449,19.7840843200684
"18459","238491996010854","123994369010478",NA,"2007","13","1","49","66","1","2","111",11.4,"74","29","1","85","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.625156,-82.066449,19.7840843200684
"18460","238491997010854","123994536010478",NA,"2007","13","1","49","14","1","1","111",8,"60","16","1","88","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.886601,-81.967392,19.661979675293
"18461","238491998010854","123994536010478",NA,"2007","13","1","49","14","2","1","111",8,"60","16","1","88","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.886601,-81.967392,19.661979675293
"18462","238491999010854","123995087010478",NA,"2007","13","1","49","72","1","1","111",8.3,"53","17","1","78","50","1","119","11.1","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.947236,-82.077559,19.5637493133545
"18487","238548437010854","76728617010478",NA,"2006","13","2","277","5","1","2","111",13,"62","40","1","65","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.528079,-83.62844,18.7789897918701
"18488","238548438010854","76728617010478",NA,"2006","13","2","277","5","2","1","111",8.8,"52","15","1","81","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.528079,-83.62844,18.7789897918701
"18489","238548442010854","76728945010478",NA,"2006","13","2","277","23","1","1","111",18.3,"80","44","1","81","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.547044,-83.47954,18.8042182922363
"18490","238548443010854","76729196010478",NA,"2006","13","1","279","11","1","1","111",7.8,"50","15","1","78","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.031854,-82.367712,18.7648429870605
"18491","238548444010854","76729321010478",NA,"2006","13","1","279","1","1","1","111",11.1,"50","17","1","74","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.166494,-82.36423,18.7648429870605
"18492","238548445010854","76729619010478",NA,"2006","13","1","279","5","2","1","111",10.6,"78","44","1","79","50",NA,NA,NA,"1",NA,"1",NA,2010-08-18,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.178378,-82.199606,18.6849784851074
"18495","238547872010854","76786313010478",NA,"2006","13","3","61","18","1","1","111",11.2,"64","21","1","83","50","1","139","69","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.600351,-84.90265,18.4989585876465
"18496","238547873010854","76786313010478",NA,"2006","13","3","61","18","2","1","111",11.2,"64","21","1","83","50","1","139","69","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.600351,-84.90265,18.4989585876465
"18497","238547874010854","76786433010478",NA,"2006","13","3","61","13","1","1","111",11.7,"75","31","1","84","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.545057,-84.947194,18.4989585876465
"18501","238547878010854","76787107010478",NA,"2006","13","1","65","64","1","1","111",8.9,"61","26","1","74","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.862757,-82.883506,19.2262496948242
"18502","238547880010854","76787896010478",NA,"2006","13","1","65","23","1","1","111",6.8,"52","15","1","81","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.845085,-82.802876,19.2733745574951
"18503","238547881010854","76788079010478",NA,"2006","13","1","65","1","2","1","111",11.6,"78","34","1","85","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.167497,-82.866657,19.0737400054932
"18504","238547882010854","76788498010478",NA,"2006","13","1","65","12","1","1","111",12,"85","53","1","83","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.632438,-82.528105,19.5708122253418
"18505","238547883010854","76788823010478",NA,"2006","13","1","65","70","1","1","111",9.5,"70","21","1","90","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.164102,-82.724959,19.167760848999
"18506","238547884010854","76788823010478",NA,"2006","13","1","65","70","2","1","111",9.5,"70","21","1","90","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.164102,-82.724959,19.167760848999
"18507","238547885010854","76788958010478",NA,"2006","13","1","65","88","1","1","111",7.4,"58","17","1","83","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.922414,-82.52782,19.3535633087158
"18508","238547887010854","76789472010478",NA,"2006","13","1","65","11","1","2","111",10.3,"81","34","1","88","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.661378,-82.44148,19.654655456543
"18509","238547886010854","76789472010478",NA,"2006","13","1","65","11","1","1","111",11.3,"83","34","1","90","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.661378,-82.44148,19.654655456543
"18513","238547895010854","76790284010478",NA,"2006","13","1","69","52","2","1","111",10.6,"77","19","1","100","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.603959,-83.015803,18.890811920166
"18514","238547896010854","76790284010478",NA,"2006","13","1","69","52","3","1","111",10.6,"77","19","1","100","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.603959,-83.015803,18.890811920166
"18517","238547899010854","76790951010478",NA,"2006","13","1","69","85","2","1","111",7,"50","18","1","72","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.465042,-83.074373,18.9674167633057
"18518","238547900010854","76791006010478",NA,"2006","13","2","71","30","1","1","111",15.9,"77","50","1","76","50","1","129","52.6","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.254056,-83.892954,18.9109153747559
"18519","238547901010854","76791122010478",NA,"2006","13","2","71","8","1","1","111",17,"76","35","1","82","50","4","251","59.7","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.242765,-83.743517,18.9689903259277
"18520","238547902010854","76791122010478",NA,"2006","13","2","71","8","2","1","111",17,"76","35","1","82","50","4","251","59.7","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.242765,-83.743517,18.9689903259277
"18521","238547903010854","76791237010478",NA,"2006","13","2","71","25","1","1","111",13.9,"75","55","1","72","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.294227,-83.710053,18.9689903259277
"18522","238547904010854","76791237010478",NA,"2006","13","2","71","25","1","2","111",10.4,"50","19","1","71","50",NA,NA,NA,"1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.294227,-83.710053,18.9689903259277
"18523","238547906010854","76791405010478",NA,"2006","13","2","71","62","2","1","111",10.3,"69","21","1","88","50","3","2","61","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.260274,-83.644477,19.0494060516357
"18524","238547905010854","76791405010478",NA,"2006","13","2","71","62","1","2","111",9,"62","22","1","80","50","1","277","44.1","1",NA,"1",NA,2010-08-19,"10854",NA,2017-03-07,"489998","9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.260274,-83.644477,19.0494060516357
