field_1,CN,PLT_CN,PREV_SIT_C,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,AZIMUTH,DIST,METHOD,SITREE_EST,VALIDCD,CREATED_BY,CREATED_DA,CREATED_IN,MODIFIED_B,MODIFIED_D,MODIFIED_I,CYCLE,SUBCYCLE,AGECHKCD_R,AGE_DETERM,CCLCD_RMRS,DAMAGE_AGE,SIBASE_AGE,SITETRCD_R,SITE_AGE_T,SITE_TREE_,SITREE_EQU,TREECLCD_R,TREE_ACT_R,YEAR_AGE_T,LAT,LON,TEMP,TOT_N,SOC,CN_RATIO,SOIL_MOIS
3771,-2147483648,-2147483648,NA,2016,12,2,63,51,1,1,111,11.3,71,58,1,67,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.757614,-85.03094,19.223,7,15,2.142857143,262.88599
3772,-2147483648,-2147483648,NA,2016,12,2,63,53,1,1,111,9.6,66,21,1,85,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.683743,-85.070583,19.223,9,11,1.222222222,237.524
3773,-2147483648,-2147483648,NA,2016,12,2,63,57,1,1,121,10.3,54,20,1,76,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.808299,-85.003135,19.223,8,11,1.375,262.88599
3774,-2147483648,-2147483648,NA,2016,12,2,63,58,2,1,131,11.9,57,23,2,75,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.934818,-85.25287,19.11421,3,8,2.666666667,237.524
3775,-2147483648,-2147483648,NA,2016,12,2,63,79,1,1,131,13.7,84,35,2,92,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.875423,-84.976055,19.23552,5,15,3,262.88599
3776,-2147483648,-2147483648,NA,2016,12,2,63,108,1,1,111,8.4,56,17,1,81,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.811804,-85.461418,19.0989,7,9,1.285714286,237.524
3777,-2147483648,-2147483648,NA,2016,12,2,63,108,3,2,111,8.4,56,17,1,81,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.811804,-85.461418,19.0989,7,9,1.285714286,237.524
3778,-2147483648,-2147483648,NA,2016,12,2,63,109,2,1,121,7.3,51,27,1,61,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.577589,-85.239059,19.20182,2,11,5.5,253.076
3779,-2147483648,-2147483648,NA,2016,12,2,65,2,2,1,131,20.8,81,60,2,76,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.596719,-83.914228,19.37488,59,82,1.389830508,237.524
3780,-2147483648,-2147483648,NA,2016,12,2,65,4,2,1,131,17.7,105,46,2,106,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.522154,-83.95229,19.37488,9,12,1.333333333,237.524
3781,-2147483648,-2147483648,NA,2016,12,2,65,9,1,1,131,10.7,71,20,2,101,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.610745,-83.788076,19.43374,9,13,1.444444444,237.524
3782,-2147483648,-2147483648,NA,2016,12,2,65,12,1,1,131,16.5,66,24,2,85,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.658761,-83.994056,19.37488,8,11,1.375,237.524
3783,-2147483648,-2147483648,NA,2016,12,2,65,18,1,1,111,6.9,53,13,1,87,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.297002,-84.043101,19.66502,106,222,2.094339623,253.076
3784,-2147483648,-2147483648,NA,2016,12,2,65,19,1,1,111,7.6,70,20,1,91,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.293606,-83.896925,19.65503,52,102,1.961538462,253.076
3785,-2147483648,-2147483648,NA,2016,12,2,65,25,1,1,111,5.8,46,16,1,72,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.217621,-84.06978,19.66502,51,33,0.647058824,253.076
3786,-2147483648,-2147483648,NA,2016,12,2,65,44,2,1,131,7,59,16,2,96,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.44579,-83.99688,19.43832,6,14,2.333333333,237.524
3787,-2147483648,-2147483648,NA,2016,12,2,65,44,3,2,131,7,59,16,2,96,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.44579,-83.99688,19.43832,6,14,2.333333333,237.524
3788,-2147483648,-2147483648,NA,2016,12,2,65,72,1,1,131,13.8,55,33,2,62,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.362054,-84.008197,19.51414,5,17,3.4,237.524
3789,-2147483648,-2147483648,NA,2016,12,2,73,1,1,1,131,14.6,78,24,2,101,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.66734,-84.194805,19.19576,16,16,1,237.524
3790,-2147483648,-2147483648,NA,2016,12,2,73,15,1,1,111,6.8,52,22,1,69,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.366193,-84.62231,19.46071,80,109,1.3625,253.076
3791,-2147483648,-2147483648,NA,2016,12,2,73,17,1,1,111,14.6,78,55,1,75,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.358147,-84.433175,19.53861,13,18,1.384615385,253.076
3792,-2147483648,-2147483648,NA,2016,12,2,73,19,1,1,131,23.1,113,70,2,103,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.589289,-84.090172,19.36379,14,14,1,237.524
3793,-2147483648,-2147483648,NA,2016,12,2,73,22,1,1,131,12,46,17,2,72,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.451912,-84.33046,19.71185,5,10,2,253.076
3794,-2147483648,-2147483648,NA,2016,12,2,73,34,1,1,111,8.9,55,26,1,67,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.30033,-84.182584,19.69099,8,12,1.5,253.076
3795,-2147483648,-2147483648,NA,2016,12,2,73,179,1,1,111,11.7,76,38,1,80,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.432122,-84.485416,19.53861,16,22,1.375,0
3796,-2147483648,-2147483648,NA,2016,12,2,73,184,1,1,111,10.6,70,40,1,73,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.345179,-84.50266,19.46071,88,147,1.670454545,253.076
3797,-2147483648,-2147483648,NA,2016,12,2,73,200,1,1,121,12.7,63,75,1,55,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.352879,-84.670143,19.39444,4,14,3.5,253.076
3798,-2147483648,-2147483648,NA,2016,12,2,77,2,1,1,131,9.3,60,26,2,75,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.279106,-84.761115,19.5599,55,77,1.4,253.076
3799,-2147483648,-2147483648,NA,2016,12,2,77,5,1,1,128,6.4,36,29,3,42,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.131541,-84.848278,19.69373,57,101,1.771929825,321.77301
3800,-2147483648,-2147483648,NA,2016,12,2,77,23,1,1,111,6.1,56,49,1,55,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.193868,-84.945617,19.52181,57,60,1.052631579,253.076
3801,-2147483648,-2147483648,NA,2016,12,2,77,23,2,1,111,6.1,56,49,1,55,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.193868,-84.945617,19.52181,57,60,1.052631579,253.076
3802,-2147483648,-2147483648,NA,2016,12,2,77,24,2,1,111,9.7,79,53,1,77,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.272416,-84.934827,19.52181,49,30,0.612244898,253.076
3803,-2147483648,-2147483648,NA,2016,12,2,77,27,1,1,111,8.2,57,51,1,56,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.213067,-84.803904,19.5599,52,82,1.576923077,253.076
3804,-2147483648,-2147483648,NA,2016,12,2,77,31,1,1,107,5.8,46,18,3,90,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.435294,-84.868873,19.36969,1,20,20,253.076
3805,-2147483648,-2147483648,NA,2016,12,2,77,35,2,1,111,12,54,53,1,52,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.049221,-84.715857,19.67214,72,96,1.333333333,321.77301
3806,-2147483648,-2147483648,NA,2016,12,2,77,37,1,1,111,8.5,80,43,1,82,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.437089,-84.729233,19.39444,9,20,2.222222222,253.076
3807,-2147483648,-2147483648,NA,2016,12,2,77,37,2,1,111,8.5,80,43,1,82,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.437089,-84.729233,19.39444,9,20,2.222222222,253.076
3808,-2147483648,-2147483648,NA,2016,12,2,77,42,2,1,111,9.1,62,52,1,60,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.136058,-84.97678,19.69373,55,71,1.290909091,321.77301
3809,-2147483648,-2147483648,NA,2016,12,2,77,76,1,1,121,10.5,57,55,1,53,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.030663,-84.965776,19.69373,7,12,1.714285714,321.77301
3810,-2147483648,-2147483648,NA,2016,12,2,77,200,1,1,121,9,55,36,1,59,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.043687,-84.618805,19.72533,14,19,1.357142857,321.77301
3811,-2147483648,-2147483648,NA,2016,12,2,77,205,1,1,121,8,61,53,1,57,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.202491,-84.701304,19.5599,6,14,2.333333333,253.076
3812,-2147483648,-2147483648,NA,2016,12,2,77,242,1,1,111,7.9,61,27,1,73,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.11845,-84.882082,19.69373,47,49,1.042553191,321.77301
3813,-2147483648,-2147483648,NA,2016,12,2,77,246,1,1,111,10.7,78,45,1,79,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.034858,-84.770467,19.67214,58,89,1.534482759,321.77301
3814,-2147483648,-2147483648,NA,2016,12,2,77,246,2,2,111,10.7,78,45,1,79,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.034858,-84.770467,19.67214,58,89,1.534482759,321.77301
3815,-2147483648,-2147483648,NA,2016,12,2,77,255,1,1,111,6.8,54,40,1,57,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.186423,-84.849727,19.52181,4,16,4,253.076
3816,-2147483648,-2147483648,NA,2016,12,2,77,255,2,1,111,6.8,54,40,1,57,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.186423,-84.849727,19.52181,4,16,4,253.076
3817,-2147483648,-2147483648,NA,2016,12,2,77,262,1,1,121,6.7,52,27,1,63,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.267277,-84.979594,19.52181,57,54,0.947368421,237.524
3818,-2147483648,-2147483648,NA,2016,12,2,77,269,1,1,121,11.8,70,62,1,63,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.194637,-84.998288,19.52181,48,43,0.895833333,253.076
3819,-2147483648,-2147483648,NA,2016,12,2,77,273,1,1,121,11.5,73,73,1,64,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.114106,-85.030155,19.75617,19,16,0.842105263,321.77301
3820,-2147483648,-2147483648,NA,2016,12,2,77,273,2,1,121,11.5,73,73,1,64,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.114106,-85.030155,19.75617,19,16,0.842105263,321.77301
3821,-2147483648,-2147483648,NA,2016,12,2,77,287,1,1,111,8,69,27,1,81,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.032207,-85.069364,19.75617,54,92,1.703703704,321.77301
3822,-2147483648,-2147483648,NA,2016,12,2,77,287,2,1,111,8,69,27,1,81,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.032207,-85.069364,19.75617,54,92,1.703703704,321.77301
3823,-2147483648,-2147483648,NA,2016,12,2,91,6,1,1,121,9.8,44,29,1,51,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.55814,-86.687273,19.36376,9,20,2.222222222,253.076
3824,-2147483648,-2147483648,NA,2016,12,2,91,13,1,1,121,10.5,63,62,1,57,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.944424,-86.529325,18.78581,1,12,12,237.524
3825,-2147483648,-2147483648,NA,2016,12,2,91,15,1,1,107,10,52,32,3,64,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.542934,-86.396625,19.1684,12,16,1.333333333,253.076
3826,-2147483648,-2147483648,NA,2016,12,2,91,20,1,1,121,16.8,79,47,1,77,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.873299,-86.726423,18.79573,3,16,5.333333333,237.524
3827,-2147483648,-2147483648,NA,2016,12,2,91,20,2,1,121,16.8,79,47,1,77,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.873299,-86.726423,18.79573,3,16,5.333333333,237.524
3828,-2147483648,-2147483648,NA,2016,12,2,91,36,1,1,121,12.3,64,71,1,56,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.613833,-86.786402,19.36376,9,34,3.777777778,253.076
3829,-2147483648,-2147483648,NA,2016,12,2,91,37,1,1,131,7.6,46,17,2,72,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.951109,-86.394029,18.72983,7,11,1.571428571,237.524
3830,-2147483648,-2147483648,NA,2016,12,2,91,51,1,1,107,12.1,78,41,3,83,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.472303,-86.560744,19.6486,38,18,0.473684211,253.076
3831,-2147483648,-2147483648,NA,2016,12,2,91,54,1,1,111,8.2,52,21,1,70,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.795489,-86.599706,19.02168,3,10,3.333333333,237.524
3832,-2147483648,-2147483648,NA,2016,12,2,91,56,1,1,107,9.1,55,41,3,59,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.494395,-86.412336,19.661,16,14,0.875,253.076
3833,-2147483648,-2147483648,NA,2016,12,2,91,60,1,1,111,10.2,64,70,1,58,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.705629,-86.479155,18.94182,7,11,1.571428571,253.076
3834,-2147483648,-2147483648,NA,2016,12,2,91,62,1,1,111,9.5,63,27,1,75,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.857073,-86.444522,18.72983,3,13,4.333333333,237.524
3835,-2147483648,-2147483648,NA,2016,12,2,91,70,1,1,121,7.5,48,40,1,49,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.633862,-86.68204,19.36376,8,34,4.25,253.076
3836,-2147483648,-2147483648,NA,2016,12,2,91,70,2,1,121,7.5,48,40,1,49,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.633862,-86.68204,19.36376,8,34,4.25,253.076
3837,-2147483648,-2147483648,NA,2016,12,2,91,71,1,1,121,9.5,64,64,1,58,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.554165,-86.532723,19.19482,33,56,1.696969697,253.076
3838,-2147483648,-2147483648,NA,2016,12,2,91,71,2,1,121,9.5,64,64,1,58,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.554165,-86.532723,19.19482,33,56,1.696969697,253.076
3839,-2147483648,-2147483648,NA,2016,12,2,113,4,1,1,111,8.3,50,18,1,72,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.68529,-86.935383,19.04012,20,86,4.3,253.076
3840,-2147483648,-2147483648,NA,2016,12,2,113,8,1,1,121,12.5,71,38,1,74,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.937523,-86.849847,18.78608,4,9,2.25,237.524
3841,-2147483648,-2147483648,NA,2016,12,2,113,8,2,1,121,12.5,71,38,1,74,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.937523,-86.849847,18.78608,4,9,2.25,237.524
3842,-2147483648,-2147483648,NA,2016,12,2,113,13,1,1,111,11.3,83,54,1,81,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.698593,-87.201878,19.14071,25,21,0.84,253.076
3843,-2147483648,-2147483648,NA,2016,12,2,113,14,2,1,111,8.7,45,32,1,52,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.548102,-86.80319,19.36376,8,23,2.875,253.076
3844,-2147483648,-2147483648,NA,2016,12,2,113,19,1,1,121,7.6,57,36,1,61,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.700759,-87.060026,19.07967,24,18,0.75,253.076
3845,-2147483648,-2147483648,NA,2016,12,2,113,22,1,1,110,11.3,72,65,2,63,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.833953,-87.293473,18.94457,16,26,1.625,237.524
3846,-2147483648,-2147483648,NA,2016,12,2,113,22,2,1,110,11.3,72,65,2,63,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.833953,-87.293473,18.94457,16,26,1.625,237.524
3847,-2147483648,-2147483648,NA,2016,12,2,113,25,1,1,111,8.9,65,20,1,86,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.748479,-87.183183,19.14071,8,26,3.25,237.524
3848,-2147483648,-2147483648,NA,2016,12,2,113,30,1,1,111,19.7,79,55,1,76,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.390066,-87.020324,19.81534,28,10,0.357142857,0
3849,-2147483648,-2147483648,NA,2016,12,2,113,31,1,1,131,8.9,48,21,2,66,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.908593,-87.142302,18.83518,9,11,1.222222222,237.524
3850,-2147483648,-2147483648,NA,2016,12,2,113,42,1,1,121,7.5,45,53,1,42,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.461186,-86.856514,19.55203,14,15,1.071428571,253.076
3851,-2147483648,-2147483648,NA,2016,12,2,113,48,2,1,121,7.9,58,28,1,69,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.772176,-86.879739,19.04012,6,10,1.666666667,237.524
3852,-2147483648,-2147483648,NA,2016,12,2,113,50,1,1,121,13.8,88,49,1,85,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.940439,-86.994746,18.78608,7,13,1.857142857,237.524
3853,-2147483648,-2147483648,NA,2016,12,2,113,54,1,1,131,7.1,52,21,2,72,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.743685,-86.934715,19.04012,25,22,0.88,237.524
3854,-2147483648,-2147483648,NA,2016,12,2,113,54,2,1,131,7.1,52,21,2,72,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.743685,-86.934715,19.04012,25,22,0.88,237.524
3855,-2147483648,-2147483648,NA,2016,12,2,113,62,1,1,131,6.5,52,20,2,74,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.942363,-86.886569,18.78608,5,9,1.8,237.524
