"","field_1","CN","PLT_CN","PREV_SIT_C","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DA","CREATED_IN","MODIFIED_B","MODIFIED_D","MODIFIED_I","CYCLE","SUBCYCLE","AGECHKCD_R","AGE_DETERM","CCLCD_RMRS","DAMAGE_AGE","SIBASE_AGE","SITETRCD_R","SITE_AGE_T","SITE_TREE_","SITREE_EQU","TREECLCD_R","TREE_ACT_R","YEAR_AGE_T","LAT","LON","AVG_TEMP_bioclim","SOIL_MOIS","FIA_avg_soil_c","FIA_avg_soil_n","FIA_CN_RATIO","SOC_ORNL_kgperm2","N_ORNL_gperm2","Soilgrids_N_0.5","Soilgrids_N_5.15","Soilgrids_C_0.5","Soilgrids_C_5.15","precip_1","aridity_1","SOC_0_5_1","SOC_5_15_1","Nitrogen_0_5_1","Nitrogen_5_15_1","ORNL_CN","SOILGRIDS_C_AVG","SOILGRIDS_N_AVG","SOILGRIDS_CN","SOILGRIDS_CN_SCALE","logDIA","logAVG_TEMP","logSOILGRIDS_CN_SCALE","logAGEDIA","logprecip"
"3232",3232,4.3e+14,2.9e+14,NA,2015,12,1,107,8,1,1,"121",7,36,18,1,55,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.625952,-82.021647,20.56646,247.17,NA,NA,NA,8.051400185,627.54602,959,316,446,114,1297,0.7885,345,127,1601,303,12.8299756964437,19.9666666666667,7.35666666666667,2.71409152695967,43.1873262347077,0.845098040014257,1.31315954523041,1.63535631732703,1.25527250510331,3.11293997608408
"3233",3233,4.3e+14,2.9e+14,NA,2015,12,1,107,9,1,1,"121",9.8,46,23,1,60,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.693167,-81.844392,20.5099,262.886,NA,NA,NA,8.796859741,558.97198,1270,473,342,117,1289,0.7952,372,136,1566,285,15.7375683500271,21.4666666666667,7.12,3.01498127340824,44.6740224719101,0.991226075692495,1.31196354288645,1.65005505833045,1.36172783601759,3.1102529173534
"3236",3236,4.3e+14,2.9e+14,NA,2015,12,1,107,14,1,1,"121",9.5,52,41,1,53,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.718084,-81.966585,20.5099,247.17,NA,NA,NA,8.796859741,627.54602,1316,636,419,129,1289,0.7845,421,135,1694,525,14.0178719339181,23.0333333333333,9.14666666666667,2.51822157434402,42.2195327988338,0.977723605288848,1.31196354288645,1.62551342309738,1.61278385671974,3.1102529173534
"3251",3251,4.3e+14,2.9e+14,NA,2015,12,1,121,42,1,1,"121",9.3,68,28,1,80,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.267476,-83.234205,19.90672,321.773,NA,NA,NA,23.9673996,1898.18994,1099,243,709,194,1385,0.8487,891,186,1274,392,12.6264495954499,42.1,6.86,6.13702623906705,60.1000466472303,0.968482948553935,1.29899970788028,1.77887480908472,1.44715803134222,3.14144977340047
"3301",3301,4.3e+14,2.9e+14,NA,2015,12,2,33,38,2,2,"121",15.8,81,42,1,82,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.936726,-87.329611,18.94457,237.524,NA,NA,NA,7.234200001,796.36499,572,280,631,224,1663,1.0559,737,191,553,278,9.08402565637648,37.3,3.69666666666667,10.0901713255185,79.6325365193868,1.19865708695442,1.27748475219499,1.90109054944255,1.6232492903979,3.22089224921952
"3312",3312,4.3e+14,2.9e+14,NA,2015,12,2,37,41,1,1,"121",6.9,40,22,1,54,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.937359,-84.635256,19.88219,321.773,NA,NA,NA,23.9673996,1898.18994,1174,428,683,259,1541,0.9385,584,245,1477,594,12.6264495954499,35.8,8.88333333333333,4.03001876172608,49.6893227016886,0.838849090737255,1.29846421972588,1.69626307706503,1.34242268082221,3.18780263871842
"3317",3317,4.3e+14,2.9e+14,NA,2015,12,2,37,131,1,1,"121",8.3,48,35,1,52,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.914618,-84.981347,19.83676,321.773,NA,NA,NA,23.9673996,1898.18994,1093,552,729,285,1544,0.9582,594,265,1227,587,12.6264495954499,37.4666666666667,8.00333333333333,4.68138275718451,52.9077122032486,0.919078092376074,1.29747073893564,1.72351898249244,1.54406804435028,3.18864729599972
"3318",3318,4.3e+14,2.9e+14,NA,2015,12,2,37,133,1,1,"121",12.1,61,40,1,62,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.992881,-84.951401,19.83676,321.773,NA,NA,NA,23.9673996,1898.18994,1335,548,758,217,1544,0.9678,753,208,1379,653,12.6264495954499,38.9666666666667,8.95,4.35381750465549,51.2892122905028,1.08278537031645,1.29747073893564,1.71002602913955,1.60205999132796,3.18864729599972
"3319",3319,4.3e+14,2.9e+14,NA,2015,12,2,37,133,2,1,"121",12.1,61,40,1,62,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.992881,-84.951401,19.83676,321.773,NA,NA,NA,23.9673996,1898.18994,1335,548,758,217,1544,0.9678,753,208,1379,653,12.6264495954499,38.9666666666667,8.95,4.35381750465549,51.2892122905028,1.08278537031645,1.29747073893564,1.71002602913955,1.60205999132796,3.18864729599972
"3355",3355,4.3e+14,2.9e+14,NA,2015,12,2,65,38,1,1,"121",13.5,64,36,1,68,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.646794,-83.776159,19.43374,237.524,NA,NA,NA,7.234200001,796.36499,737,284,335,134,1389,0.8585,296,125,1033,386,9.08402565637648,18.2,6.01666666666667,3.02493074792244,44.7231828254848,1.13033376849501,1.28855638809637,1.65053270351784,1.55630250076729,3.14270224573762
"3360",3360,4.3e+14,2.9e+14,NA,2015,12,2,73,33,1,1,"121",14,80,60,1,73,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.399563,-84.482698,19.53861,0,NA,NA,NA,7.936860085,638.43597,978,231,451,146,1559,0.9699,555,141,1407,335,12.4317244922776,27.9,6.92333333333333,4.02985074626866,49.6884925373134,1.14612803567824,1.2908936642547,1.69625582120403,1.77815125038364,3.19284611518884
"3361",3361,4.3e+14,2.9e+14,NA,2015,12,2,73,172,1,1,"121",7.9,45,33,1,50,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.40123,-84.387686,19.53861,253.076,NA,NA,NA,7.936860085,638.43597,1201,321,259,178,1559,0.9745,340,151,1179,402,12.4317244922776,21.4,6.61,3.2375189107413,45.7735809379728,0.897627091290441,1.2908936642547,1.6606148892848,1.51851393987789,3.19284611518884
"3363",3363,4.3e+14,2.9e+14,NA,2015,12,2,73,188,1,1,"121",13.4,83,43,1,83,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.326983,-84.403177,19.62478,253.076,NA,NA,NA,23.9673996,638.43597,1145,416,520,161,1569,0.9792,523,169,1509,441,37.5408039744377,28.7,7.97,3.60100376411543,47.5695595984944,1.12710479836481,1.29280479686587,1.67732913071717,1.63346845557959,3.19562294358694
"3365",3365,4.3e+14,2.9e+14,NA,2015,12,2,77,1,1,1,"121",13.1,57,38,1,59,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.262069,-84.9649,19.52181,237.524,NA,NA,NA,7.936860085,796.36499,1354,548,431,129,1545,0.958,572,159,1394,410,9.96635987852756,29.6666666666667,7.38,4.01987353206865,49.6391951219512,1.11727129565576,1.29052008159758,1.69582473098686,1.57978359661681,3.18892848376085
"3370",3370,4.3e+14,2.9e+14,NA,2015,12,2,77,8,2,2,"121",9.1,64,65,1,57,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.263578,-84.814327,19.5599,253.076,NA,NA,NA,7.936860085,638.43597,1118,426,715,237,1544,0.956,778,195,1274,359,12.4317244922776,38.9333333333333,6.64,5.86345381526105,58.7483253012048,0.959041392321094,1.29136663012647,1.76899549098102,1.81291335664286,3.18864729599972
"3371",3371,4.3e+14,2.9e+14,NA,2015,12,2,77,9,1,1,"121",10.3,77,69,1,68,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.147477,-84.991462,19.69373,253.076,NA,NA,NA,23.9673996,1898.18994,1262,555,769,327,1568,0.9739,463,146,1318,578,12.6264495954499,25.1666666666667,8.24666666666667,3.0517380759903,44.8556378334681,1.01283722470517,1.29432797946982,1.6518170365905,1.83884909073726,3.19534605834842
"3384",3384,4.3e+14,2.9e+14,NA,2015,12,2,77,240,3,2,"121",14.9,71,95,1,59,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.153814,-84.902099,19.69373,253.076,NA,NA,NA,23.9673996,1898.18994,1288,457,684,254,1568,0.966,473,169,1322,519,12.6264495954499,27.0333333333333,7.86666666666667,3.4364406779661,46.7564533898305,1.17318626841227,1.29432797946982,1.66984156126564,1.97772360528885,3.19534605834842
"3386",3386,4.3e+14,2.9e+14,NA,2015,12,2,77,264,1,1,"121",12.5,89,65,1,80,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.240783,-85.012944,19.60155,237.524,NA,NA,NA,7.936860085,638.43597,1139,541,588,140,1575,0.9641,525,122,1419,437,12.4317244922776,25.6333333333333,7.64333333333333,3.35368512865242,46.3475582206716,1.09691001300806,1.29229041471521,1.66602685866989,1.81291335664286,3.19728055812562
"3398",3398,4.3e+14,2.9e+14,NA,2015,12,2,91,63,1,1,"121",12,60,100,1,50,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.520858,-86.717522,19.36376,253.076,NA,NA,NA,7.936860085,638.43597,655,229,575,185,1618,0.982,634,170,581,266,12.4317244922776,32.4666666666667,3.71,8.75112309074573,73.0162991913747,1.07918124604762,1.28698969123173,1.86341981708954,2,3.20897851727625
"3399",3399,4.3e+14,2.9e+14,NA,2015,12,2,91,121,1,1,"121",5.3,49,27,1,59,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.751093,-86.498791,18.94182,237.524,NA,NA,NA,7.936860085,796.36499,436,175,353,117,1612,1.0141,533,118,519,151,9.96635987852756,25.6333333333333,2.73666666666667,9.36662606577345,76.0574993909866,0.724275869600789,1.27742170528937,1.88114204263028,1.43136376415899,3.20736503746907
"3400",3400,4.3e+14,2.9e+14,NA,2015,12,2,91,121,2,2,"121",5.3,49,27,1,59,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.751093,-86.498791,18.94182,237.524,NA,NA,NA,7.936860085,796.36499,436,175,353,117,1612,1.0141,533,118,519,151,9.96635987852756,25.6333333333333,2.73666666666667,9.36662606577345,76.0574993909866,0.724275869600789,1.27742170528937,1.88114204263028,1.43136376415899,3.20736503746907
"3401",3401,4.3e+14,2.9e+14,NA,2015,12,2,91,121,3,3,"121",5.3,49,27,1,59,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.751093,-86.498791,18.94182,237.524,NA,NA,NA,7.936860085,796.36499,436,175,353,117,1612,1.0141,533,118,519,151,9.96635987852756,25.6333333333333,2.73666666666667,9.36662606577345,76.0574993909866,0.724275869600789,1.27742170528937,1.88114204263028,1.43136376415899,3.20736503746907
"3406",3406,4.3e+14,2.9e+14,NA,2015,12,2,113,36,1,1,"121",14.3,65,80,1,56,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.513087,-86.86226,19.32266,253.076,NA,NA,NA,7.936860085,638.43597,881,315,390,219,1609,1.0032,430,171,632,173,12.4317244922776,25.7333333333333,3.26,7.89366053169734,68.7795766871166,1.15533603746506,1.28606691213139,1.83745949857214,1.90308998699194,3.20655604409903
"3407",3407,4.3e+14,2.9e+14,NA,2015,12,2,113,37,1,1,"121",14.8,91,63,1,82,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.836476,-86.919996,18.78608,237.524,NA,NA,NA,7.234200001,796.36499,623,271,443,154,1633,1.021,485,157,621,184,9.08402565637648,26.6333333333333,3.29666666666667,8.0788675429727,69.6946845298281,1.17026171539496,1.27383616743549,1.8431996566146,1.79934054945358,3.21298618473667
"3412",3412,4.3e+14,2.9e+14,NA,2015,12,2,113,45,1,1,"121",15.1,79,48,1,76,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.973855,-86.860317,18.78608,237.524,NA,NA,NA,7.234200001,796.36499,471,132,384,169,1633,1.0436,508,151,454,107,9.08402565637648,27,2.22666666666667,12.125748502994,89.6903233532934,1.17897694729317,1.27383616743549,1.95274558974461,1.68124123737559,3.21298618473667
"3416",3416,4.3e+14,2.9e+14,NA,2015,12,2,113,61,1,1,"121",8.1,41,19,1,60,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.590246,-86.978316,19.32266,253.076,NA,NA,NA,7.936860085,638.43597,576,253,511,164,1609,0.9925,487,173,522,227,12.4317244922776,27.7666666666667,3.25333333333333,8.53483606557377,71.947625,0.90848501887865,1.28606691213139,1.85701646239467,1.27875360095283,3.20655604409903
"3418",3418,4.3e+14,2.9e+14,NA,2015,12,2,113,131,1,1,"121",8.1,41,35,1,44,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.589167,-86.835472,19.32266,253.076,NA,NA,NA,7.936860085,638.43597,642,219,339,217,1609,1.0169,324,114,402,159,12.4317244922776,18.4,2.4,7.66666666666667,67.658,0.90848501887865,1.28606691213139,1.83031915570733,1.54406804435028,3.20655604409903
"3419",3419,4.3e+14,2.9e+14,NA,2015,12,2,113,131,2,1,"121",8.1,41,35,1,44,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.589167,-86.835472,19.32266,253.076,NA,NA,NA,7.936860085,638.43597,642,219,339,217,1609,1.0169,324,114,402,159,12.4317244922776,18.4,2.4,7.66666666666667,67.658,0.90848501887865,1.28606691213139,1.83031915570733,1.54406804435028,3.20655604409903
"3422",3422,4.3e+14,2.9e+14,NA,2015,12,2,129,30,2,1,"121",9.4,75,62,1,68,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.087476,-84.457843,19.79576,321.773,NA,NA,NA,23.9673996,1898.18994,1338,544,655,167,1558,0.9577,640,213,1406,637,12.6264495954499,35.5333333333333,8.93333333333333,3.97761194029851,49.4303805970149,0.973127853599699,1.29657217986798,1.69399395439254,1.79239168949825,3.19256745333655
"3425",3425,4.3e+14,2.9e+14,NA,2015,12,2,129,186,1,1,"121",9.3,78,56,1,72,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.091418,-84.479228,19.79576,253.076,NA,NA,NA,7.936860085,638.43597,1280,565,639,203,1558,0.9592,586,189,1458,623,12.4317244922776,32.1333333333333,9.01333333333333,3.56508875739645,47.3921035502959,0.968482948553935,1.29657217986798,1.6757059857623,1.7481880270062,3.19256745333655
"3434",3434,4.3e+14,2.9e+14,NA,2015,12,2,131,18,1,1,"121",17.1,56,45,1,55,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.743261,-86.187026,18.91134,237.524,NA,NA,NA,7.936860085,796.36499,550,270,649,126,1615,1.0313,685,128,503,161,9.96635987852756,31.3666666666667,2.75,11.4060606060606,86.1343454545455,1.23299611039215,1.27672230272063,1.93517635780859,1.65321251377534,3.20817252666712
"3435",3435,4.3e+14,2.9e+14,NA,2015,12,2,131,18,3,1,"121",17.1,56,45,1,55,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.743261,-86.187026,18.91134,237.524,NA,NA,NA,7.936860085,796.36499,550,270,649,126,1615,1.0313,685,128,503,161,9.96635987852756,31.3666666666667,2.75,11.4060606060606,86.1343454545455,1.23299611039215,1.27672230272063,1.93517635780859,1.65321251377534,3.20817252666712
"3436",3436,4.3e+14,2.9e+14,NA,2015,12,2,131,25,1,1,"121",16.7,82,64,1,74,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.685258,-86.258177,18.91134,253.076,NA,NA,NA,7.936860085,638.43597,611,251,534,177,1615,1.0166,574,157,635,165,12.4317244922776,29.6,3.21666666666667,9.2020725388601,75.2444404145078,1.22271647114758,1.27672230272063,1.87647441673766,1.80617997398389,3.20817252666712
"3437",3437,4.3e+14,2.9e+14,NA,2015,12,2,131,25,2,2,"121",16.7,82,64,1,74,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.685258,-86.258177,18.91134,253.076,NA,NA,NA,7.936860085,638.43597,611,251,534,177,1615,1.0166,574,157,635,165,12.4317244922776,29.6,3.21666666666667,9.2020725388601,75.2444404145078,1.22271647114758,1.27672230272063,1.87647441673766,1.80617997398389,3.20817252666712
"3441",3441,4.3e+14,2.9e+14,NA,2015,12,2,131,32,1,1,"121",10.6,48,43,1,48,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.931004,-86.3026,18.73005,237.524,NA,NA,NA,7.234200001,796.36499,563,145,538,156,1561,0.9968,370,141,393,117,9.08402565637648,21.7333333333333,2.09,10.3987240829346,81.1570956937799,1.02530586526477,1.27253893672895,1.90932649687863,1.63346845557959,3.19340290306242
"3444",3444,4.3e+14,2.9e+14,NA,2015,12,2,131,54,1,1,"121",5.6,36,21,1,50,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.757284,-86.375534,18.94182,237.524,NA,NA,NA,7.234200001,796.36499,673,207,396,131,1612,1.0226,367,111,531,149,9.08402565637648,19.6333333333333,2.76333333333333,7.10494571773221,64.8825367913148,0.7481880270062,1.27742170528937,1.81212782167369,1.32221929473392,3.20736503746907
"3445",3445,4.3e+14,2.9e+14,NA,2015,12,2,131,60,1,1,"121",10.1,54,59,1,49,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.666187,-86.37147,19.1684,253.076,NA,NA,NA,7.936860085,638.43597,574,183,358,172,1626,1.0222,359,130,424,148,12.4317244922776,20.6333333333333,2.4,8.59722222222222,72.255875,1.00432137378264,1.28258586352121,1.85887316459606,1.77085201164214,3.21112054125805
"3446",3446,4.3e+14,2.9e+14,NA,2015,12,2,131,62,1,1,"121",12.7,43,34,1,47,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.313463,-86.068498,19.54145,253.076,NA,NA,NA,0,0,1011,643,608,332,1627,1.0028,539,209,1064,569,NA,31.9,7.34,4.34604904632153,51.2508283378747,1.10380372095596,1.29095678577144,1.70970088903825,1.53147891704226,3.21138755293686
"3447",3447,4.3e+14,2.9e+14,NA,2015,12,2,131,62,2,2,"121",12.7,43,34,1,47,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.313463,-86.068498,19.54145,253.076,NA,NA,NA,0,0,1011,643,608,332,1627,1.0028,539,209,1064,569,NA,31.9,7.34,4.34604904632153,51.2508283378747,1.10380372095596,1.29095678577144,1.70970088903825,1.53147891704226,3.21138755293686
"3454",3454,4.3e+14,2.9e+14,NA,2015,12,2,133,9,1,1,"121",10.2,53,23,1,69,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.823815,-85.581176,19.13166,237.524,NA,NA,NA,7.234200001,796.36499,716,147,696,157,1475,0.8996,758,152,850,221,9.08402565637648,35.4,4.30666666666667,8.21981424148607,70.3911021671827,1.00860017176192,1.28175265416543,1.84751776533648,1.36172783601759,3.16879202031418
"3455",3455,4.3e+14,2.9e+14,NA,2015,12,2,133,9,3,2,"121",10.2,53,23,1,69,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.823815,-85.581176,19.13166,237.524,NA,NA,NA,7.234200001,796.36499,716,147,696,157,1475,0.8996,758,152,850,221,9.08402565637648,35.4,4.30666666666667,8.21981424148607,70.3911021671827,1.00860017176192,1.28175265416543,1.84751776533648,1.36172783601759,3.16879202031418
"3465",3465,4.3e+14,2.9e+14,NA,2015,12,3,17,11,1,1,"121",11.3,46,25,1,58,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9591,-82.530159,21.37828,256.447,NA,NA,NA,16.89570045,1509.02002,1409,632,209,120,1371,0.8034,212,120,1161,428,11.1964720322266,15.0666666666667,6.72333333333333,2.24095190877541,40.8495433812593,1.05307844348342,1.3299727609028,1.61118720632479,1.39794000867204,3.13703745478951
"3466",3466,4.3e+14,2.9e+14,NA,2015,12,3,17,25,1,1,"121",12.8,78,62,1,71,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.86276,-82.594095,21.37828,256.447,NA,NA,NA,16.89570045,1509.02002,1811,1618,533,252,1371,0.7822,636,283,2583,2486,11.1964720322266,40.0666666666667,25.1833333333333,1.59099933818663,37.6381277299801,1.10720996964787,1.3299727609028,1.57562801175942,1.79239168949825,3.13703745478951
"3467",3467,4.3e+14,2.9e+14,NA,2015,12,3,17,36,1,1,"121",6.6,36,19,1,53,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.002274,-82.527684,21.10983,256.447,NA,NA,NA,16.89570045,1509.02002,1395,504,251,137,1393,0.8076,207,136,1130,362,11.1964720322266,15.9666666666667,6.18,2.58360302049622,42.5425825242718,0.819543935541869,1.32448473589604,1.62882384997662,1.27875360095283,3.14395111642396
"3468",3468,4.3e+14,2.9e+14,NA,2015,12,3,17,45,1,1,"121",12.2,57,62,1,52,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.861653,-82.453735,21.34917,256.447,NA,NA,NA,16.89570045,1509.02002,1456,823,285,109,1344,0.7885,275,128,1611,773,11.1964720322266,17.7,10.5233333333333,1.68197656002534,38.0876461830852,1.08635983067475,1.32938099545346,1.58078413408693,1.79239168949825,3.12839926871781
"3475",3475,4.3e+14,2.9e+14,NA,2015,12,3,53,11,1,1,"121",14.7,64,52,1,61,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.611718,-82.264541,21.59473,262.886,NA,NA,NA,8.796859741,558.97198,1876,1330,364,304,1307,0.7622,249,162,1802,1008,15.7375683500271,19.1,12.7266666666667,1.50078575170246,37.1923823991619,1.16731733474818,1.33434777841162,1.57045399846305,1.7160033436348,3.11627558758054
"3476",3476,4.3e+14,2.9e+14,NA,2015,12,3,53,12,1,1,"121",13.8,60,42,1,60,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.553109,-82.576647,21.60257,256.447,NA,NA,NA,16.89570045,1509.02002,1715,1260,342,280,1343,0.7647,375,338,1608,1073,11.1964720322266,35.0333333333333,12.5133333333333,2.79968034096963,43.610220564731,1.13987908640124,1.33450542107797,1.63958828318348,1.6232492903979,3.12807601266872
